RegionId,Volume,Surface Area,Aspect Ratio,Min Point,Max Point
424,0.46320339211742323,3.1538726235363566,0.4837868406539479,"[30.60569953918457, 17.38360023498535, 61.00429916381836]","[31.197999954223633, 18.607900619506836, 62.05690002441406]"
425,0.3824774554478255,2.7799361888914156,1.8630424156845706,"[31.241100311279297, 12.561599731445312, 58.467899322509766]","[32.54970169067383, 13.263999938964844, 59.223899841308594]"
426,0.38839896904342863,2.7477525415314905,1.5248098551791072,"[21.234800338745117, 11.852999687194824, 56.5088005065918]","[22.381000518798828, 12.604700088500977, 57.38399887084961]"
427,0.4504163687900036,2.9884405604045408,1.0767264326966748,"[35.339900970458984, 2.6723101139068604, 45.67169952392578]","[36.29570007324219, 3.559999942779541, 46.799400329589844]"
428,0.4696125085126108,3.059036544517194,0.7949277056148728,"[41.00239944458008, 4.9773101806640625, 42.095001220703125]","[41.78239822387695, 5.958529949188232, 43.21950149536133]"
429,0.4712484158600907,3.0201515294013594,0.8765636154659849,"[0.6055920124053955, 5.026780128479004, 37.16680145263672]","[1.3907300233840942, 5.92248010635376, 38.31679916381836]"
430,0.47813738462402344,3.1222090521644494,0.6300978037811641,"[4.00993013381958, 16.565399169921875, 61.01300048828125]","[4.698060035705566, 17.657499313354492, 62.12910079956055]"
431,0.39918217372297576,2.9042986882140807,0.4209149713871631,"[8.101770401000977, 1.3654500246047974, 34.149600982666016]","[8.690340042114258, 2.7637600898742676, 35.30160140991211]"
432,0.41687241611050574,2.8779550699883694,0.6179502339322938,"[14.60260009765625, 8.878310203552246, 54.37350082397461]","[15.281399726867676, 9.97677993774414, 55.38650131225586]"
433,0.45328084675619323,3.2839004354450814,0.38226333402408214,"[56.30099868774414, 22.6382999420166, 23.26889991760254]","[56.79710006713867, 23.936100006103516, 24.431100845336914]"
434,0.5251700476497236,3.23799737597122,0.8098533226827516,"[8.604260444641113, 6.826210021972656, 48.16630172729492]","[9.392749786376953, 7.799829959869385, 49.31930160522461]"
435,0.4090939150358738,2.7877806125324422,1.2539903108202881,"[40.328800201416016, 2.67618989944458, 39.7578010559082]","[41.29140090942383, 3.443819999694824, 40.80580139160156]"
436,0.45733952614698137,3.2904192110856583,0.46628664779559054,"[47.30149841308594, 4.687180042266846, 31.915800094604492]","[47.79800033569336, 5.751979827880859, 33.32849884033203]"
437,0.43058946202233644,2.9166089508484676,0.6141866091567679,"[56.60179901123047, 27.388599395751953, 29.36479949951172]","[57.28839874267578, 28.506500244140625, 30.407899856567383]"
438,0.3901590890588555,2.73981269215802,0.7979897674418605,"[15.743300437927246, 10.762900352478027, 45.46900177001953]","[16.561399459838867, 11.788100242614746, 46.49489974975586]"
439,0.3209549475122146,2.6747968210447266,2.523498698665616,"[16.93779945373535, 28.363000869750977, 36.08649826049805]","[18.45240020751953, 28.963199615478516, 36.73780059814453]"
440,0.39711312443807284,3.0562815500030758,0.37367966171497513,"[56.60110092163086, 23.189199447631836, 52.460201263427734]","[57.09260177612305, 24.504499435424805, 53.55720138549805]"
441,0.4483752080624397,3.0090003840856814,0.5908156124708769,"[23.5132999420166, 19.268400192260742, 57.96310043334961]","[24.19770050048828, 20.426799774169922, 58.991600036621094]"
442,0.38414089721672207,2.990982650392818,0.6053283430879215,"[29.31049919128418, 2.297179937362671, 41.827598571777344]","[29.895700454711914, 3.263930082321167, 43.39929962158203]"
443,0.4167461365736034,2.8666001685816482,1.0920144197845647,"[45.904300689697266, 19.349199295043945, 54.33290100097656]","[46.871498107910156, 20.234899520874023, 55.334598541259766]"
444,0.418945683249781,2.8640559181988303,1.6950915623551228,"[9.936300277709961, 9.658109664916992, 26.601600646972656]","[11.163700103759766, 10.382200241088867, 27.5216007232666]"
445,0.3786691592707815,2.8818526193263034,0.6705948135046588,"[29.912700653076172, 2.2347500324249268, 41.536598205566406]","[30.494300842285156, 3.1020400524139404, 43.033199310302734]"
446,0.5810263532922879,3.0661738211472467,1.1363275703746143,"[0.07968100160360336, 0.6132339835166931, 48.27579879760742]","[1.0573500394821167, 1.4736100435256958, 49.332698822021484]"
447,0.3571926014017651,2.604550525352666,1.1293920866670162,"[39.012298583984375, 23.58049964904785, 21.52680015563965]","[39.95759963989258, 24.417499542236328, 22.502500534057617]"
448,0.4051183907363072,2.8282001725272656,0.6349024764877993,"[36.51810073852539, 15.75469970703125, 60.41749954223633]","[37.19770050048828, 16.82509994506836, 61.504600524902344]"
449,0.4168597089682122,2.813838918154958,0.7949689672220591,"[20.327600479125977, 5.364180088043213, 48.19139862060547]","[21.097400665283203, 6.332520008087158, 49.234901428222656]"
450,0.3584862558752834,2.6101287113026856,1.6082733415746255,"[4.618040084838867, 12.940899848937988, 53.04460144042969]","[5.757019996643066, 13.649100303649902, 53.91400146484375]"
451,0.4033015790894709,2.986711502154933,0.45760811203337765,"[52.30139923095703, 8.464690208435059, 46.0536003112793]","[52.79719924926758, 9.548150062561035, 47.31050109863281]"
452,0.41254345053137265,2.780638002783674,1.0178956553978595,"[37.033199310302734, 21.828800201416016, 21.703699111938477]","[37.891998291015625, 22.672500610351562, 22.779499053955078]"
453,0.44818497210035596,3.038420335551397,0.5550905363853775,"[36.80270004272461, 15.935400009155273, 50.83580017089844]","[37.397701263427734, 17.007299423217773, 52.00529861450195]"
454,0.4186524052096833,2.7954537828087633,1.117168480535916,"[19.510900497436523, 4.614809989929199, 32.097599029541016]","[20.387699127197266, 5.3996500968933105, 33.17940139770508]"
455,0.3570863407783583,2.5854813815397226,1.6983159864656896,"[9.541419982910156, 20.664400100708008, 19.86090087890625]","[10.749600410461426, 21.37579917907715, 20.668399810791016]"
456,0.32121706910924663,2.5473025716824402,0.9055365202780615,"[18.607900619506836, 30.964599609375, 55.40570068359375]","[19.446699142456055, 31.890899658203125, 56.477901458740234]"
457,0.3673677882865894,2.624707291898801,1.36493254925663,"[46.13600158691406, 18.984800338745117, 52.995399475097656]","[47.1870002746582, 19.75480079650879, 53.90250015258789]"
458,0.3836779890622944,2.6372903256154347,0.8367903593028857,"[5.617000102996826, 8.491729736328125, 55.81660079956055]","[6.392320156097412, 9.418270111083984, 56.87889862060547]"
459,0.34686950260694566,2.546041929126354,0.7034067154469263,"[16.40250015258789, 2.8405001163482666, 45.02080154418945]","[17.08370018005371, 3.808929920196533, 46.0]"
460,0.37826683274239253,2.6292652615019505,1.4962200318725427,"[44.92610168457031, 4.7933502197265625, 29.580400466918945]","[45.964298248291016, 5.487229824066162, 30.524499893188477]"
461,0.3436104712868584,2.5896205813343753,0.5356588518437263,"[0.6019759774208069, 5.808450222015381, 43.912498474121094]","[1.1852600574493408, 6.897359848022461, 44.889198303222656]"
462,0.33203528227390844,2.4579912540446616,1.118937103630123,"[31.35449981689453, 21.988100051879883, 61.5609016418457]","[32.293399810791016, 22.827199935913086, 62.40890121459961]"
463,0.32848817488416004,2.4275648262942684,0.7322219521956809,"[11.419099807739258, 3.8143999576568604, 39.9213981628418]","[12.096500396728516, 4.739530086517334, 40.901798248291016]"
464,0.3560061557900962,2.559953904721393,1.522013238793685,"[30.331600189208984, 12.982999801635742, 46.83679962158203]","[31.465499877929688, 13.727999687194824, 47.60139846801758]"
465,0.3402245778318194,2.474698150764627,1.4351246681335097,"[10.022500038146973, 1.892490029335022, 42.9463996887207]","[11.055000305175781, 2.6119399070739746, 43.83810043334961]"
466,0.3183772634581122,2.3613531717033873,1.460168093353994,"[6.436399936676025, 15.067500114440918, 49.44779968261719]","[7.547150135040283, 15.828200340270996, 50.2244987487793]"
467,0.324099526180331,2.3780339396248587,0.9745496321712331,"[24.306299209594727, 10.067000389099121, 60.32400131225586]","[25.15250015258789, 10.93529987335205, 61.20249938964844]"
468,0.3040183394950653,2.3360630884567075,0.9334636861005094,"[51.13880157470703, 29.869199752807617, 45.04819869995117]","[51.896400451660156, 30.68079948425293, 46.10110092163086]"
469,0.31890324493942357,2.365258092120061,0.8933073326107326,"[1.8075300455093384, 29.121200561523438, 22.374099731445312]","[2.6658198833465576, 30.082000732421875, 23.100000381469727]"
470,0.34269414830517925,2.649466725434591,0.42827430423779794,"[26.701799392700195, 13.981900215148926, 47.291900634765625]","[27.194700241088867, 15.132800102233887, 48.372501373291016]"
471,0.27168646688668097,2.235421365325245,0.93814385721937,"[1.6039799451828003, 11.638899803161621, 59.69329833984375]","[2.4308600425720215, 12.520299911499023, 60.63610076904297]"
472,0.296761678884512,2.269833641615845,1.3710494639308008,"[11.74120044708252, 28.996400833129883, 38.02170181274414]","[12.768799781799316, 29.745899200439453, 38.78770065307617]"
473,0.3102753304506247,2.4116618180195055,0.497614365268931,"[11.823599815368652, 11.902700424194336, 39.721099853515625]","[12.397199630737305, 13.055399894714355, 40.6885986328125]"
474,0.3023446252168855,2.329565686539066,0.6488901758893897,"[45.90589904785156, 30.589599609375, 20.337400436401367]","[46.581199645996094, 31.630300521850586, 21.181699752807617]"
475,0.31782225397818387,2.3539615273169896,1.2930207072545492,"[35.31760025024414, 8.989489555358887, 49.60770034790039]","[36.27629852294922, 9.73093032836914, 50.42380142211914]"
476,0.30915616788608163,2.6629142253852884,0.34896933966723886,"[52.80139923095703, 7.675739765167236, 50.28200149536133]","[53.1973991394043, 8.81050968170166, 51.42580032348633]"
477,0.31556446737024646,2.3423657113205323,0.7477936256086731,"[39.316001892089844, 26.3031005859375, 20.591999053955078]","[39.99380111694336, 27.20949935913086, 21.507999420166016]"
478,0.29782515407195687,2.424592001522263,0.5480374844872123,"[41.804901123046875, 21.463699340820312, 21.59320068359375]","[42.29090118408203, 22.350500106811523, 22.86359977722168]"
479,0.2974021302912374,2.457906047480629,0.4256508086571901,"[47.717201232910156, 29.980300903320312, 20.291000366210938]","[48.19810104370117, 31.11009979248047, 21.28820037841797]"
480,0.2656208528037595,2.2238413645521224,0.4709362486857447,"[3.7025699615478516, 8.735679626464844, 53.929901123046875]","[4.188680171966553, 9.767900466918945, 54.87860107421875]"
481,0.3359244103383222,2.3834944529818256,0.8799804727050229,"[40.324501037597656, 8.972020149230957, 50.25149917602539]","[41.09120178222656, 9.843290328979492, 51.19499969482422]"
482,0.29235163667425607,2.5618831421873174,0.35235442754045543,"[43.801700592041016, 3.907010078430176, 30.388399124145508]","[44.197200775146484, 5.0294599533081055, 31.481399536132812]"
483,0.2732606756060404,2.2126858680850523,0.5433700375241436,"[16.92340087890625, 3.8151700496673584, 26.112300872802734]","[17.496400833129883, 4.869699954986572, 26.993200302124023]"
484,0.43051221008477436,2.648708294122886,0.8413978518192696,"[10.507399559020996, 0.05881740152835846, 44.732601165771484]","[11.093700408935547, 0.7556350231170654, 46.150001525878906]"
485,0.27003917218023094,2.4221957767737083,0.33648315798058887,"[8.604640007019043, 17.70009994506836, 60.98929977416992]","[8.998089790344238, 18.869400024414062, 62.01210021972656]"
486,0.2158571837342445,1.9096037626616014,1.69993287753417,"[53.876800537109375, 25.690799713134766, 22.764299392700195]","[54.96849822998047, 26.33300018310547, 23.40049934387207]"
487,0.2924637860151582,2.3590026919270195,0.5500690541243124,"[3.7034800052642822, 8.95715045928955, 55.30509948730469]","[4.193850040435791, 9.848620414733887, 56.48849868774414]"
488,0.311776287064509,2.293357147717584,0.8260575576220335,"[4.4087700843811035, 6.542500019073486, 39.30289840698242]","[5.08450984954834, 7.360529899597168, 40.319000244140625]"
489,0.29276399177398493,2.21502396076158,0.8376476031150025,"[8.421449661254883, 12.543700218200684, 52.506500244140625]","[9.091400146484375, 13.343500137329102, 53.50659942626953]"
490,0.2682995288136457,2.0968904056780437,1.057077088751052,"[29.02039909362793, 27.60260009765625, 20.773099899291992]","[29.877899169921875, 28.413799285888672, 21.502300262451172]"
491,0.27258571715877705,2.418026210380037,0.3811561472324577,"[43.90190124511719, 14.868399620056152, 45.6864013671875]","[44.2963981628418, 15.903400421142578, 46.80699920654297]"
492,0.2613253859968966,2.353612025767346,0.3941143153798218,"[3.604909896850586, 7.7900800704956055, 59.69900131225586]","[3.9987599849700928, 8.789409637451172, 60.803001403808594]"
493,0.26980863544272904,2.1078907514203693,0.673636877716432,"[27.835100173950195, 3.3144500255584717, 27.278400421142578]","[28.494300842285156, 4.293019771575928, 28.09429931640625]"
494,0.28292933823164285,2.300119222088861,0.5051771773669566,"[43.702999114990234, 16.66629981994629, 49.59709930419922]","[44.19089889526367, 17.632099151611328, 50.697200775146484]"
495,0.26611498048496407,2.088906217617164,0.8585868660237286,"[55.70800018310547, 23.898500442504883, 47.905399322509766]","[56.46329879760742, 24.778200149536133, 48.66270065307617]"
496,0.29131638410521243,2.1804143752194336,1.1418685925201044,"[32.01210021972656, 10.528300285339355, 48.70429992675781]","[32.85559844970703, 11.267000198364258, 49.54410171508789]"
497,0.2710776907603951,2.1577250674231148,0.6745628228086439,"[9.620409965515137, 0.9464089870452881, 32.17890167236328]","[10.192999839782715, 1.795240044593811, 33.26839828491211]"
498,0.26636966629014414,2.0707982145391686,1.1235192867188968,"[35.44129943847656, 18.571399688720703, 56.237998962402344]","[36.285400390625, 19.32270050048828, 57.04710006713867]"
499,0.2577117829616761,2.3289327432884,0.34905865783045636,"[42.50490188598633, 29.605899810791016, 20.178499221801758]","[42.89630126953125, 30.72719955444336, 21.192100524902344]"
500,0.2453260260481543,2.0771497709002245,0.4752796488839862,"[45.71289825439453, 8.796549797058105, 44.568199157714844]","[46.195701599121094, 9.812379837036133, 45.409698486328125]"
501,0.24874195324062318,2.1039861577901133,0.5044724151738306,"[10.94279956817627, 15.407600402832031, 61.7151985168457]","[11.495499610900879, 16.50320053100586, 62.537498474121094]"
502,0.24616915046955878,2.0061717290934293,1.3628671491685722,"[30.440399169921875, 31.04789924621582, 21.22260093688965]","[31.377099990844727, 31.735200881958008, 22.00589942932129]"
503,0.2564064890911506,2.314050440479524,0.3454878350239026,"[56.10200119018555, 15.3818998336792, 57.27360153198242]","[56.495201110839844, 16.520000457763672, 58.27280044555664]"
504,0.2632335305949389,2.220456390878041,0.6186715382945562,"[20.709999084472656, 31.07159996032715, 43.840999603271484]","[21.19379997253418, 31.853599548339844, 45.0004997253418]"
505,0.2586010949773588,2.0720012937206422,1.3863629255366032,"[32.22719955444336, 9.497779846191406, 49.74420166015625]","[33.15719985961914, 10.168600082397461, 50.5010986328125]"
506,0.26672852067950864,2.3681292355795205,0.41303781068784634,"[44.8025016784668, 4.572869777679443, 46.54520034790039]","[45.197601318359375, 5.529439926147461, 47.720298767089844]"
507,0.2536564512333277,2.041078056547592,0.7998064179119765,"[11.747200012207031, 25.595399856567383, 28.893299102783203]","[12.491900444030762, 26.526500701904297, 29.635799407958984]"
508,0.27530014684444126,2.1588801219210745,0.6783015503317834,"[28.304100036621094, 7.5676398277282715, 56.95989990234375]","[28.88360023498535, 8.421979904174805, 57.94499969482422]"
